date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-09-12,California,State,Omicron,1.0,0.29,1.0,0.082693443591
2021-09-12,California,State,Alpha,0.0,0.0,0.28571428571,0.023626698169
2021-09-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-13,California,State,Alpha,0.0,0.0,0.28571428571,0.021094821221
2021-09-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-13,California,State,Omicron,4.0,0.22,1.57142857142,0.116021516718
2021-09-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-13,California,State,Delta,1831.0,98.44,1330.28571428571,98.217487606793
2021-09-13,California,State,Other,25.0,1.34,21.71428571428,1.603206412826
2021-09-13,California,State,Gamma,0.0,0.0,0.57142857142,0.042189642443
2021-09-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-13,California,State,Total,1860.0,100.0,1354.42857142857,100.0
2021-09-14,California,State,Alpha,0.0,0.0,0.28571428571,0.022609088854
2021-09-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-14,California,State,Epsilon,1.0,0.08,0.14285714285,0.011304544427
2021-09-14,California,State,Total,1303.0,100.0,1263.71428571428,100.0
2021-09-14,California,State,Other,15.0,1.15,12.71428571428,1.006104453991
2021-09-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-14,California,State,Delta,1286.0,98.7,1248.42857142857,98.790413746326
2021-09-14,California,State,Omicron,1.0,0.08,1.57142857142,0.124349988695
2021-09-14,California,State,Gamma,0.0,0.0,0.57142857142,0.045218177707
2021-09-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-15,California,State,Delta,887.0,99.78,1148.57142857142,99.051373660219
2021-09-15,California,State,Gamma,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Alpha,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Total,889.0,100.0,1159.57142857142,100.0
2021-09-15,California,State,Mu,1.0,0.11,0.14285714285,0.012319822595
2021-09-15,California,State,Omicron,0.0,0.0,1.28571428571,0.110878403351
2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Other,1.0,0.11,9.14285714285,0.788468646051
2021-09-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Gamma,1.0,0.11,0.14285714285,0.013211784912
2021-09-16,California,State,Omicron,0.0,0.0,1.14285714285,0.105694279297
2021-09-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Alpha,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Total,909.0,100.0,1081.28571428571,100.0
2021-09-16,California,State,Delta,904.0,99.45,1070.85714285714,99.035539701414
2021-09-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Other,4.0,0.44,8.71428571428,0.805918879641
2021-09-16,California,State,Mu,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Alpha,1.0,0.09,0.14285714285,0.013679890561
2021-09-17,California,State,Mu,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Other,3.0,0.27,7.57142857142,0.725034199726
2021-09-17,California,State,Omicron,1.0,0.09,1.14285714285,0.109439124487
2021-09-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-17,California,State,Total,1122.0,100.0,1044.28571428571,100.0
2021-09-17,California,State,Delta,1117.0,99.55,1035.0,99.110807113543
2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-17,California,State,Gamma,0.0,0.0,0.14285714285,0.013679890561
2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Delta,703.0,99.58,1009.0,99.074203955674
2021-09-18,California,State,Mu,2.0,0.28,0.42857142857,0.042081638378
2021-09-18,California,State,Total,706.0,100.0,1018.42857142857,100.0
2021-09-18,California,State,Epsilon,0.0,0.0,0.14285714285,0.014027212793
2021-09-18,California,State,Gamma,1.0,0.14,0.28571428571,0.028054425586
2021-09-18,California,State,Other,0.0,0.0,7.42857142857,0.729415065227
2021-09-18,California,State,Omicron,0.0,0.0,1.0,0.09819048955
2021-09-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-18,California,State,Alpha,0.0,0.0,0.14285714285,0.014027212793
2021-09-19,California,State,Delta,351.0,99.43,1011.28571428571,99.117894147298
2021-09-19,California,State,Gamma,0.0,0.0,0.28571428571,0.028003360403
2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-19,California,State,Omicron,0.0,0.0,0.85714285714,0.08401008121
2021-09-19,California,State,Mu,0.0,0.0,0.42857142857,0.042005040605
2021-09-19,California,State,Total,353.0,100.0,1020.28571428571,100.0
2021-09-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Other,2.0,0.57,7.14285714285,0.700084010081
2021-09-19,California,State,Alpha,0.0,0.0,0.14285714285,0.014001680202
2021-09-19,California,State,Epsilon,0.0,0.0,0.14285714285,0.014001680202
2021-09-20,California,State,Other,12.0,0.73,5.28571428571,0.533833501659
2021-09-20,California,State,Alpha,0.0,0.0,0.14285714285,0.014427932477
2021-09-20,California,State,Omicron,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Delta,1635.0,99.15,983.28571428571,99.307459241091
2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Gamma,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Total,1649.0,100.0,990.14285714285,100.0
2021-09-20,California,State,Mu,2.0,0.12,0.71428571428,0.072139662386
2021-09-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-20,California,State,Epsilon,0.0,0.0,0.14285714285,0.014427932477
2021-09-21,California,State,Delta,1361.0,99.42,994.0,99.442618264971
2021-09-21,California,State,Other,8.0,0.58,4.28571428571,0.428755180792
2021-09-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-21,California,State,Mu,0.0,0.0,0.71428571428,0.071459196799
2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-21,California,State,Total,1369.0,100.0,999.57142857142,100.0
2021-09-21,California,State,Omicron,0.0,0.0,0.14285714285,0.01429183936
2021-09-21,California,State,Alpha,0.0,0.0,0.14285714285,0.01429183936
2021-09-21,California,State,Gamma,0.0,0.0,0.28571428571,0.028583678719
2021-09-22,California,State,Delta,837.0,99.52,986.85714285714,99.409987048496
2021-09-22,California,State,Alpha,0.0,0.0,0.14285714285,0.014390559793
2021-09-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-22,California,State,Total,841.0,100.0,992.71428571428,100.0
2021-09-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-22,California,State,Omicron,1.0,0.12,0.28571428571,0.028781119586
2021-09-22,California,State,Mu,0.0,0.0,0.57142857142,0.057562239171
2021-09-22,California,State,Gamma,0.0,0.0,0.28571428571,0.028781119586
2021-09-22,California,State,Other,3.0,0.36,4.57142857142,0.460497913369
2021-09-23,California,State,Gamma,0.0,0.0,0.14285714285,0.014721036361
2021-09-23,California,State,Total,753.0,100.0,970.42857142857,100.0
2021-09-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-23,California,State,Mu,0.0,0.0,0.57142857142,0.058884145444
2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-23,California,State,Omicron,3.0,0.4,0.71428571428,0.073605181805
2021-09-23,California,State,Alpha,0.0,0.0,0.14285714285,0.014721036361
2021-09-23,California,State,Delta,748.0,99.34,964.57142857142,99.396437509201
2021-09-23,California,State,Other,2.0,0.27,4.28571428571,0.441631090829
2021-09-24,California,State,Gamma,0.0,0.0,0.14285714285,0.014976785982
2021-09-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-24,California,State,Omicron,2.0,0.2,0.85714285714,0.08986071589
2021-09-24,California,State,Delta,1001.0,99.5,948.0,99.385951774749
2021-09-24,California,State,Total,1006.0,100.0,953.85714285714,100.0
2021-09-24,California,State,Other,3.0,0.3,4.28571428571,0.449303579452
2021-09-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-24,California,State,Mu,0.0,0.0,0.57142857142,0.059907143927
2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-25,California,State,Delta,646.0,99.85,939.85714285714,99.410698096102
2021-09-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-25,California,State,Mu,0.0,0.0,0.28571428571,0.030220610456
2021-09-25,California,State,Other,0.0,0.0,4.28571428571,0.453309156845
2021-09-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-25,California,State,Omicron,1.0,0.15,1.0,0.105772136597
2021-09-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-25,California,State,Total,647.0,100.0,945.42857142857,100.0
2021-09-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-26,California,State,Total,453.0,100.0,959.71428571428,100.0
2021-09-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-26,California,State,Mu,0.0,0.0,0.28571428571,0.029770765109
2021-09-26,California,State,Omicron,1.0,0.22,1.14285714285,0.119083060435
2021-09-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-26,California,State,Delta,450.0,99.34,954.0,99.404584697827
2021-09-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-26,California,State,Other,2.0,0.44,4.28571428571,0.44656147663
2021-09-27,California,State,Other,5.0,0.34,3.28571428571,0.352760736196
2021-09-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Total,1451.0,100.0,931.42857142857,100.0
2021-09-27,California,State,Omicron,2.0,0.14,1.42857142857,0.153374233129
2021-09-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-27,California,State,Alpha,2.0,0.14,0.28571428571,0.030674846626
2021-09-27,California,State,Mu,1.0,0.07,0.14285714285,0.015337423313
2021-09-27,California,State,Delta,1441.0,99.31,926.28571428571,99.447852760736
2021-09-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-28,California,State,Omicron,0.0,0.0,1.42857142857,0.161108425971
2021-09-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-28,California,State,Delta,1055.0,99.91,882.57142857142,99.532785564685
2021-09-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-28,California,State,Mu,1.0,0.09,0.28571428571,0.032221685194
2021-09-28,California,State,Alpha,0.0,0.0,0.28571428571,0.032221685194
2021-09-28,California,State,Other,0.0,0.0,2.14285714285,0.241662638956
2021-09-28,California,State,Total,1056.0,100.0,886.71428571428,100.0
2021-09-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-29,California,State,Omicron,0.0,0.0,1.28571428571,0.139470013947
2021-09-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-29,California,State,Alpha,1.0,0.09,0.42857142857,0.046490004649
2021-09-29,California,State,Other,9.0,0.83,3.0,0.325430032543
2021-09-29,California,State,Mu,1.0,0.09,0.42857142857,0.046490004649
2021-09-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-29,California,State,Total,1087.0,100.0,921.85714285714,100.0
2021-09-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-29,California,State,Delta,1076.0,98.99,916.71428571428,99.442119944212
2021-09-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-30,California,State,Mu,0.0,0.0,0.42857142857,0.044890019452
2021-09-30,California,State,Omicron,1.0,0.1,1.0,0.104743378722
2021-09-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-30,California,State,Other,3.0,0.31,3.14285714285,0.329193475984
2021-09-30,California,State,Delta,979.0,99.59,949.71428571428,99.476283106389
2021-09-30,California,State,Total,983.0,100.0,954.71428571428,100.0
2021-09-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-30,California,State,Alpha,0.0,0.0,0.42857142857,0.044890019452
2021-10-01,California,State,Alpha,0.0,0.0,0.42857142857,0.044267374945
2021-10-01,California,State,Other,5.0,0.45,3.42857142857,0.354138999557
2021-10-01,California,State,Mu,0.0,0.0,0.42857142857,0.044267374945
2021-10-01,California,State,Total,1100.0,100.0,968.14285714285,100.0
2021-10-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-01,California,State,Omicron,1.0,0.09,0.85714285714,0.088534749889
2021-10-01,California,State,Delta,1094.0,99.45,963.0,99.468791500664
2021-10-02,California,State,Omicron,0.0,0.0,0.71428571428,0.074437993152
2021-10-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-02,California,State,Mu,0.0,0.0,0.42857142857,0.044662795891
2021-10-02,California,State,Alpha,0.0,0.0,0.42857142857,0.044662795891
2021-10-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-02,California,State,Delta,569.0,96.93,952.0,99.210957272592
2021-10-02,California,State,Total,587.0,100.0,959.57142857142,100.0
2021-10-02,California,State,Other,18.0,3.07,6.0,0.625279142474
2021-10-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-03,California,State,Alpha,0.0,0.0,0.42857142857,0.045112781955
2021-10-03,California,State,Mu,0.0,0.0,0.42857142857,0.045112781955
2021-10-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-03,California,State,Other,11.0,2.85,7.28571428571,0.766917293233
2021-10-03,California,State,Total,386.0,100.0,950.0,100.0
2021-10-03,California,State,Delta,375.0,97.15,941.28571428571,99.082706766917
2021-10-03,California,State,Omicron,0.0,0.0,0.57142857142,0.06015037594
2021-10-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-04,California,State,Delta,1445.0,98.77,941.85714285714,98.964274992495
2021-10-04,California,State,Mu,1.0,0.07,0.42857142857,0.045031522065
2021-10-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-04,California,State,Omicron,0.0,0.0,0.28571428571,0.03002101471
2021-10-04,California,State,Alpha,0.0,0.0,0.14285714285,0.015010507355
2021-10-04,California,State,Other,17.0,1.16,9.0,0.945661963374
2021-10-04,California,State,Total,1463.0,100.0,951.71428571428,100.0
2021-10-05,California,State,Omicron,0.0,0.0,0.28571428571,0.029180040852
2021-10-05,California,State,Other,14.0,1.12,11.0,1.123431572804
2021-10-05,California,State,Total,1248.0,100.0,979.14285714285,100.0
2021-10-05,California,State,Alpha,0.0,0.0,0.14285714285,0.014590020426
2021-10-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-05,California,State,Delta,1234.0,98.88,967.42857142857,98.803618325066
2021-10-05,California,State,Mu,0.0,0.0,0.28571428571,0.029180040852
2021-10-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Omicron,1.0,0.1,0.42857142857,0.044260843907
2021-10-06,California,State,Other,12.0,1.19,11.42857142857,1.180289170847
2021-10-06,California,State,Mu,1.0,0.1,0.28571428571,0.029507229271
2021-10-06,California,State,Delta,997.0,98.62,956.14285714285,98.745942755975
2021-10-06,California,State,Total,1011.0,100.0,968.28571428571,100.0
2021-10-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Omicron,1.0,0.11,0.42857142857,0.04458314757
2021-10-07,California,State,Total,934.0,100.0,961.28571428571,100.0
2021-10-07,California,State,Mu,0.0,0.0,0.28571428571,0.02972209838
2021-10-07,California,State,Other,9.0,0.96,12.28571428571,1.278050230346
2021-10-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-07,California,State,Delta,924.0,98.93,948.28571428571,98.647644523703
2021-10-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-08,California,State,Omicron,0.0,0.0,0.28571428571,0.030911901082
2021-10-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-08,California,State,Mu,0.0,0.0,0.28571428571,0.030911901082
2021-10-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-08,California,State,Other,9.0,1.07,12.85714285714,1.391035548686
2021-10-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-08,California,State,Delta,832.0,98.93,910.85714285714,98.54714064915
2021-10-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-08,California,State,Total,841.0,100.0,924.28571428571,100.0
2021-10-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-09,California,State,Other,8.0,1.11,11.42857142857,1.21102028459
2021-10-09,California,State,Delta,714.0,98.76,931.57142857142,98.713290947623
2021-10-09,California,State,Total,723.0,100.0,943.71428571428,100.0
2021-10-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-09,California,State,Omicron,1.0,0.14,0.42857142857,0.045413260672
2021-10-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-09,California,State,Mu,0.0,0.0,0.28571428571,0.030275507115
2021-10-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-10,California,State,Delta,443.0,100.0,941.28571428571,98.88938916404
2021-10-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-10,California,State,Total,443.0,100.0,951.85714285714,100.0
2021-10-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-10,California,State,Omicron,0.0,0.0,0.42857142857,0.04502476362
2021-10-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-10,California,State,Mu,0.0,0.0,0.28571428571,0.03001650908
2021-10-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-10,California,State,Other,0.0,0.0,9.85714285714,1.03556956326
2021-10-11,California,State,Other,3.0,0.28,7.85714285714,0.876075183179
2021-10-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-11,California,State,Total,1078.0,100.0,896.85714285714,100.0
2021-10-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-11,California,State,Delta,1074.0,99.63,888.28571428571,99.04428161835
2021-10-11,California,State,Omicron,0.0,0.0,0.42857142857,0.047785919083
2021-10-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-11,California,State,Mu,1.0,0.09,0.28571428571,0.031857279388
2021-10-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-12,California,State,Delta,1324.0,99.62,901.14285714285,99.197987104891
2021-10-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-12,California,State,Other,2.0,0.15,6.14285714285,0.676206950778
2021-10-12,California,State,Total,1329.0,100.0,908.42857142857,100.0
2021-10-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-12,California,State,Mu,0.0,0.0,0.28571428571,0.031451486083
2021-10-12,California,State,Omicron,3.0,0.23,0.85714285714,0.094354458248
2021-10-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-13,California,State,Mu,0.0,0.0,0.14285714285,0.015835312747
2021-10-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-13,California,State,Other,3.0,0.31,4.85714285714,0.538400633413
2021-10-13,California,State,Delta,964.0,99.69,896.42857142857,99.366587490103
2021-10-13,California,State,Omicron,0.0,0.0,0.71428571428,0.079176563737
2021-10-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-13,California,State,Total,967.0,100.0,902.14285714285,100.0
2021-10-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-14,California,State,Delta,972.0,99.49,903.28571428571,99.449512425291
2021-10-14,California,State,Mu,0.0,0.0,0.14285714285,0.01572821642
2021-10-14,California,State,Other,4.0,0.41,4.14285714285,0.456118276187
2021-10-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-14,California,State,Total,977.0,100.0,908.28571428571,100.0
2021-10-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-14,California,State,Omicron,1.0,0.1,0.71428571428,0.078641082101
2021-10-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-15,California,State,Total,1173.0,100.0,955.71428571428,100.0
2021-10-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-15,California,State,Delta,1165.0,99.32,950.85714285714,99.49177877429
2021-10-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-15,California,State,Mu,0.0,0.0,0.14285714285,0.014947683109
2021-10-15,California,State,Omicron,0.0,0.0,0.71428571428,0.074738415546
2021-10-15,California,State,Other,8.0,0.68,4.0,0.418535127055
2021-10-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-16,California,State,Other,12.0,1.84,4.57142857142,0.483383685801
2021-10-16,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-16,California,State,Total,653.0,100.0,945.71428571428,100.0
2021-10-16,California,State,Omicron,1.0,0.15,0.71428571428,0.075528700906
2021-10-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-16,California,State,Delta,640.0,98.01,940.28571428571,99.425981873112
2021-10-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-16,California,State,Mu,0.0,0.0,0.14285714285,0.015105740181
2021-10-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-17,California,State,Omicron,0.0,0.0,0.71428571428,0.076277650648
2021-10-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-17,California,State,Total,378.0,100.0,936.42857142857,100.0
2021-10-17,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-17,California,State,Delta,369.0,97.62,929.71428571428,99.282990083905
2021-10-17,California,State,Mu,0.0,0.0,0.14285714285,0.01525553013
2021-10-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-17,California,State,Other,9.0,2.38,5.85714285714,0.625476735317
2021-10-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-18,California,State,Total,1588.0,100.0,1009.28571428571,100.0
2021-10-18,California,State,Other,9.0,0.57,6.71428571428,0.6652512385
2021-10-18,California,State,Omicron,2.0,0.13,1.0,0.099079971691
2021-10-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-18,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-18,California,State,Delta,1577.0,99.31,1001.57142857142,99.235668789809
2021-10-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-19,California,State,Omicron,1.0,0.07,0.71428571428,0.069213732004
2021-10-19,California,State,Total,1488.0,100.0,1032.0,100.0
2021-10-19,California,State,Delta,1483.0,99.66,1024.28571428571,99.252491694352
2021-10-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-19,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-19,California,State,Other,4.0,0.27,7.0,0.678294573643
2021-10-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-20,California,State,Omicron,1.0,0.08,0.85714285714,0.079978672354
2021-10-20,California,State,Delta,1238.0,99.44,1063.42857142857,99.226872833911
2021-10-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-20,California,State,Total,1245.0,100.0,1071.71428571428,100.0
2021-10-20,California,State,Other,6.0,0.48,7.42857142857,0.693148493735
2021-10-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-20,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-21,California,State,Total,1237.0,100.0,1108.85714285714,100.0
2021-10-21,California,State,Delta,1227.0,99.19,1099.85714285714,99.188353517135
2021-10-21,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-21,California,State,Other,10.0,0.81,8.28571428571,0.747230095336
2021-10-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-21,California,State,Omicron,0.0,0.0,0.71428571428,0.064416387529
2021-10-22,California,State,Other,6.0,0.59,8.0,0.736454497633
2021-10-22,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-22,California,State,Omicron,0.0,0.0,0.71428571428,0.06575486586
2021-10-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-22,California,State,Total,1015.0,100.0,1086.28571428571,100.0
2021-10-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-22,California,State,Delta,1009.0,99.41,1077.57142857142,99.197790636507
